inventory_id,product_id,warehouse,opening_stock,closing_stock,restock_quantity,inventory_date,event_type,event_description
INV002841,P012,Delhi_WH,3069,3349,8730,2024-03-01,None,None
INV002842,P012,Mumbai_WH,2960,6332,5729,2024-03-01,None,None
INV002843,P012,Bengaluru_WH,4823,1820,3236,2024-03-01,None,None
INV002844,P012,Kolkata_WH,711,1256,1048,2024-03-01,None,None
INV002845,P012,Hyderabad_WH,2867,2197,5359,2024-03-01,None,None
INV002846,P013,Delhi_WH,4162,8119,4641,2024-03-01,None,None
INV002847,P013,Mumbai_WH,2709,4466,6137,2024-03-01,None,None
INV002848,P013,Bengaluru_WH,3335,777,2014,2024-03-01,None,None
INV002849,P013,Kolkata_WH,2316,4583,5944,2024-03-01,None,None
INV002850,P013,Hyderabad_WH,1240,2110,3709,2024-03-01,None,None
INV002851,P014,Delhi_WH,378,3426,5042,2024-03-01,None,None
INV002852,P014,Mumbai_WH,2989,1613,5367,2024-03-01,None,None
INV002853,P014,Bengaluru_WH,1542,158,3708,2024-03-01,None,None
INV002854,P014,Kolkata_WH,2335,664,8722,2024-03-01,None,None
INV002855,P014,Hyderabad_WH,1239,7806,7428,2024-03-01,None,None
INV002856,P015,Delhi_WH,2897,9036,9199,2024-03-01,None,None
INV002857,P015,Mumbai_WH,2014,2326,4218,2024-03-01,None,None
INV002858,P015,Bengaluru_WH,1632,7881,8881,2024-03-01,None,None
INV002859,P015,Kolkata_WH,2083,6590,5241,2024-03-01,None,None
INV002860,P015,Hyderabad_WH,3621,6050,4457,2024-03-01,None,None
INV002861,P016,Delhi_WH,839,2209,2979,2024-03-01,None,None
INV002862,P016,Mumbai_WH,1310,1552,4118,2024-03-01,None,None
INV002863,P016,Bengaluru_WH,1803,1341,556,2024-03-01,None,None
INV002864,P016,Kolkata_WH,4671,7235,8181,2024-03-01,None,None
INV002865,P016,Hyderabad_WH,286,552,1268,2024-03-01,None,None
INV002866,P017,Delhi_WH,384,1485,1354,2024-03-01,None,None
INV002867,P017,Mumbai_WH,2175,1332,1486,2024-03-01,None,None
INV002868,P017,Bengaluru_WH,1746,1682,779,2024-03-01,None,None
INV002869,P017,Kolkata_WH,3269,481,5723,2024-03-01,None,None
INV002870,P017,Hyderabad_WH,3203,8129,5276,2024-03-01,None,None
INV002871,P018,Delhi_WH,4145,4419,2267,2024-03-01,None,None
INV002872,P018,Mumbai_WH,822,6030,7547,2024-03-01,None,None
INV002873,P018,Bengaluru_WH,642,574,2301,2024-03-01,None,None
INV002874,P018,Kolkata_WH,4893,1195,2521,2024-03-01,None,None
INV002875,P018,Hyderabad_WH,577,689,1350,2024-03-01,None,None
INV002876,P001,Delhi_WH,664,4221,8654,2024-04-01,None,None
INV002877,P001,Mumbai_WH,1207,698,2990,2024-04-01,None,None
INV002878,P001,Bengaluru_WH,996,2094,1751,2024-04-01,None,None
INV002879,P001,Kolkata_WH,4731,8104,8562,2024-04-01,None,None
INV002880,P001,Hyderabad_WH,3906,5914,5335,2024-04-01,None,None
INV002881,P002,Delhi_WH,896,1148,7843,2024-04-01,None,None
INV002882,P002,Mumbai_WH,2372,1365,1714,2024-04-01,None,None
INV002883,P002,Bengaluru_WH,3378,3556,3786,2024-04-01,None,None
INV002884,P002,Kolkata_WH,3735,6170,3389,2024-04-01,None,None
INV002885,P002,Hyderabad_WH,4243,4272,3118,2024-04-01,None,None
INV002886,P003,Delhi_WH,4153,939,7633,2024-04-01,None,None
INV002887,P003,Mumbai_WH,1350,517,790,2024-04-01,None,None
INV002888,P003,Bengaluru_WH,3313,3697,2129,2024-04-01,None,None
INV002889,P003,Kolkata_WH,3132,2443,815,2024-04-01,None,None
INV002890,P003,Hyderabad_WH,2139,737,3835,2024-04-01,None,None
INV002891,P004,Delhi_WH,1685,2120,5881,2024-04-01,None,None
INV002892,P004,Mumbai_WH,3827,10163,7641,2024-04-01,None,None
INV002893,P004,Bengaluru_WH,2745,2302,1619,2024-04-01,None,None
INV002894,P004,Kolkata_WH,2170,5405,6888,2024-04-01,None,None
INV002895,P004,Hyderabad_WH,2174,5362,7036,2024-04-01,None,None
INV002896,P005,Delhi_WH,336,7919,9894,2024-04-01,None,None
INV002897,P005,Mumbai_WH,1807,1358,506,2024-04-01,None,None
INV002898,P005,Bengaluru_WH,4497,3077,6599,2024-04-01,None,None
INV002899,P005,Kolkata_WH,3095,5597,7306,2024-04-01,None,None
INV002900,P005,Hyderabad_WH,821,39,1739,2024-04-01,None,None
INV002901,P006,Delhi_WH,612,378,6386,2024-04-01,None,None
INV002902,P006,Mumbai_WH,3667,3161,1142,2024-04-01,None,None
INV002903,P006,Bengaluru_WH,578,1756,3860,2024-04-01,None,None
INV002904,P006,Kolkata_WH,3904,5646,6613,2024-04-01,None,None
INV002905,P006,Hyderabad_WH,2880,4500,9377,2024-04-01,None,None
INV002906,P007,Delhi_WH,1964,3740,8573,2024-04-01,None,None
INV002907,P007,Mumbai_WH,2496,1040,9703,2024-04-01,None,None
INV002908,P007,Bengaluru_WH,4173,5294,1402,2024-04-01,None,None
INV002909,P007,Kolkata_WH,3130,1040,6246,2024-04-01,None,None
INV002910,P007,Hyderabad_WH,4715,3885,7969,2024-04-01,None,None
INV002911,P008,Delhi_WH,3910,7896,4405,2024-04-01,None,None
INV002912,P008,Mumbai_WH,3190,1029,879,2024-04-01,None,None
INV002913,P008,Bengaluru_WH,4494,5633,9512,2024-04-01,None,None
INV002914,P008,Kolkata_WH,4922,4768,6604,2024-04-01,None,None
INV002915,P008,Hyderabad_WH,4887,7081,4357,2024-04-01,None,None
INV002916,P009,Delhi_WH,3511,1999,2183,2024-04-01,None,None
INV002917,P009,Mumbai_WH,4735,536,5479,2024-04-01,None,None
INV002918,P009,Bengaluru_WH,2505,9239,7972,2024-04-01,None,None
INV002919,P009,Kolkata_WH,4364,2311,9411,2024-04-01,None,None
INV002920,P009,Hyderabad_WH,4095,306,978,2024-04-01,None,None
INV002921,P010,Delhi_WH,787,2117,3574,2024-04-01,None,None
INV002922,P010,Mumbai_WH,3556,907,6109,2024-04-01,None,None
INV002923,P010,Bengaluru_WH,1537,3723,5922,2024-04-01,None,None
INV002924,P010,Kolkata_WH,1019,7595,9790,2024-04-01,None,None
INV002925,P010,Hyderabad_WH,3653,4072,1739,2024-04-01,None,None
INV002926,P011,Delhi_WH,495,3676,4568,2024-04-01,None,None
INV002927,P011,Mumbai_WH,216,581,1700,2024-04-01,None,None
INV002928,P011,Bengaluru_WH,4667,1785,9366,2024-04-01,None,None
INV002929,P011,Kolkata_WH,2892,6347,3799,2024-04-01,None,None
INV002930,P011,Hyderabad_WH,3810,3056,1872,2024-04-01,None,None
INV002931,P012,Delhi_WH,3680,1778,3073,2024-04-01,None,None
INV002932,P012,Mumbai_WH,180,2477,5214,2024-04-01,None,None
INV002933,P012,Bengaluru_WH,3585,1428,5565,2024-04-01,None,None
INV002934,P012,Kolkata_WH,1839,1712,1944,2024-04-01,None,None
INV002935,P012,Hyderabad_WH,4644,2111,6311,2024-04-01,None,None
INV002936,P013,Delhi_WH,1165,3922,3535,2024-04-01,None,None
INV002937,P013,Mumbai_WH,374,2829,3357,2024-04-01,None,None
INV002938,P013,Bengaluru_WH,1224,5022,5233,2024-04-01,None,None
INV002939,P013,Kolkata_WH,2124,4304,5754,2024-04-01,None,None
INV002940,P013,Hyderabad_WH,2095,5721,5165,2024-04-01,None,None
INV002941,P014,Delhi_WH,305,2385,3257,2024-04-01,None,None
INV002942,P014,Mumbai_WH,730,3161,3830,2024-04-01,None,None
INV002943,P014,Bengaluru_WH,4691,13875,9642,2024-04-01,None,None
INV002944,P014,Kolkata_WH,4663,3047,5854,2024-04-01,None,None
INV002945,P014,Hyderabad_WH,3087,10187,8750,2024-04-01,None,None
INV002946,P015,Delhi_WH,4507,6821,4205,2024-04-01,None,None
INV002947,P015,Mumbai_WH,3515,11025,7640,2024-04-01,None,None
INV002948,P015,Bengaluru_WH,1187,4186,8119,2024-04-01,None,None
INV002949,P015,Kolkata_WH,2193,645,9414,2024-04-01,None,None
INV002950,P015,Hyderabad_WH,1220,5198,9997,2024-04-01,None,None
INV002951,P016,Delhi_WH,2414,8111,8594,2024-04-01,None,None
INV002952,P016,Mumbai_WH,1510,663,3207,2024-04-01,None,None
INV002953,P016,Bengaluru_WH,1082,2518,2840,2024-04-01,None,None
INV002954,P016,Kolkata_WH,4341,8500,5504,2024-04-01,None,None
INV002955,P016,Hyderabad_WH,2678,3510,3494,2024-04-01,None,None
INV002956,P017,Delhi_WH,2895,11978,9280,2024-04-01,None,None
INV002957,P017,Mumbai_WH,3964,3510,5207,2024-04-01,None,None
INV002958,P017,Bengaluru_WH,1080,3457,2571,2024-04-01,None,None
INV002959,P017,Kolkata_WH,3601,3394,9054,2024-04-01,None,None
INV002960,P017,Hyderabad_WH,4052,9642,8213,2024-04-01,None,None
INV002961,P018,Delhi_WH,578,6831,8151,2024-04-01,None,None
INV002962,P018,Mumbai_WH,2906,1468,3467,2024-04-01,None,None
INV002963,P018,Bengaluru_WH,3995,7646,7230,2024-04-01,None,None
INV002964,P018,Kolkata_WH,3370,6996,4004,2024-04-01,None,None
INV002965,P018,Hyderabad_WH,2539,4939,2871,2024-04-01,None,None
INV002966,P001,Delhi_WH,1358,3435,3266,2024-05-01,None,None
INV002967,P001,Mumbai_WH,4977,1300,5140,2024-05-01,None,None
INV002968,P001,Bengaluru_WH,3588,2006,3823,2024-05-01,None,None
INV002969,P001,Kolkata_WH,4429,12611,9274,2024-05-01,None,None
INV002970,P001,Hyderabad_WH,1632,2221,2283,2024-05-01,None,None
INV002971,P002,Delhi_WH,2769,652,8854,2024-05-01,None,None
INV002972,P002,Mumbai_WH,2188,3981,7628,2024-05-01,None,None
INV002973,P002,Bengaluru_WH,1724,2035,8113,2024-05-01,None,None
INV002974,P002,Kolkata_WH,3764,8810,7585,2024-05-01,None,None
INV002975,P002,Hyderabad_WH,1429,1365,4501,2024-05-01,None,None
INV002976,P003,Delhi_WH,181,1388,7692,2024-05-01,None,None
INV002977,P003,Mumbai_WH,2806,881,3597,2024-05-01,None,None
INV002978,P003,Bengaluru_WH,3363,1839,8484,2024-05-01,None,None
INV002979,P003,Kolkata_WH,733,2668,7394,2024-05-01,None,None
INV002980,P003,Hyderabad_WH,3525,931,1234,2024-05-01,None,None
INV002981,P004,Delhi_WH,1000,778,553,2024-05-01,None,None
INV002982,P004,Mumbai_WH,2039,5664,5352,2024-05-01,None,None
INV002983,P004,Bengaluru_WH,3608,5675,7792,2024-05-01,None,None
INV002984,P004,Kolkata_WH,1082,652,9217,2024-05-01,None,None
INV002985,P004,Hyderabad_WH,1413,5706,6387,2024-05-01,None,None
INV002986,P005,Delhi_WH,2225,43,8668,2024-05-01,None,None
INV002987,P005,Mumbai_WH,2448,3809,3017,2024-05-01,None,None
INV002988,P005,Bengaluru_WH,477,3447,4249,2024-05-01,None,None
INV002989,P005,Kolkata_WH,3033,1363,3901,2024-05-01,None,None
INV002990,P005,Hyderabad_WH,1148,204,2363,2024-05-01,None,None
INV002991,P006,Delhi_WH,3973,4886,1864,2024-05-01,None,None
INV002992,P006,Mumbai_WH,4431,5383,1626,2024-05-01,None,None
INV002993,P006,Bengaluru_WH,2064,1169,4797,2024-05-01,None,None
INV002994,P006,Kolkata_WH,1504,856,1313,2024-05-01,None,None
INV002995,P006,Hyderabad_WH,735,1118,655,2024-05-01,None,None
INV002996,P007,Delhi_WH,4234,8980,5176,2024-05-01,None,None
INV002997,P007,Mumbai_WH,167,3716,3589,2024-05-01,None,None
INV002998,P007,Bengaluru_WH,2633,8459,9697,2024-05-01,None,None
INV002999,P007,Kolkata_WH,2978,4584,4938,2024-05-01,None,None
INV003000,P007,Hyderabad_WH,2618,5382,6178,2024-05-01,None,None
INV003001,P008,Delhi_WH,109,396,709,2024-05-01,None,None
INV003002,P008,Mumbai_WH,3727,3132,7308,2024-05-01,None,None
INV003003,P008,Bengaluru_WH,444,5702,8575,2024-05-01,None,None
INV003004,P008,Kolkata_WH,1883,4934,5778,2024-05-01,None,None
INV003005,P008,Hyderabad_WH,2979,5872,4940,2024-05-01,None,None
INV003006,P009,Delhi_WH,1790,4710,3631,2024-05-01,None,None
INV003007,P009,Mumbai_WH,138,4265,6965,2024-05-01,None,None
INV003008,P009,Bengaluru_WH,440,797,1742,2024-05-01,None,None
INV003009,P009,Kolkata_WH,1689,629,7524,2024-05-01,None,None
INV003010,P009,Hyderabad_WH,1848,3478,4529,2024-05-01,None,None
INV003011,P010,Delhi_WH,3765,1713,8445,2024-05-01,None,None
INV003012,P010,Mumbai_WH,2501,985,6002,2024-05-01,None,None
INV003013,P010,Bengaluru_WH,331,1026,4185,2024-05-01,None,None
INV003014,P010,Kolkata_WH,3870,112,8790,2024-05-01,None,None
INV003015,P010,Hyderabad_WH,1075,96,1567,2024-05-01,None,None
INV003016,P011,Delhi_WH,2153,6470,6377,2024-05-01,None,None
INV003017,P011,Mumbai_WH,2416,3099,894,2024-05-01,None,None
INV003018,P011,Bengaluru_WH,2793,5294,3053,2024-05-01,None,None
INV003019,P011,Kolkata_WH,826,4120,5736,2024-05-01,None,None
INV003020,P011,Hyderabad_WH,554,2008,1846,2024-05-01,None,None
INV003021,P012,Delhi_WH,4792,2702,5716,2024-05-01,None,None
INV003022,P012,Mumbai_WH,3116,9045,7821,2024-05-01,None,None
INV003023,P012,Bengaluru_WH,3653,1807,1113,2024-05-01,None,None
INV003024,P012,Kolkata_WH,797,3499,4971,2024-05-01,None,None
INV003025,P012,Hyderabad_WH,3172,7159,8170,2024-05-01,None,None
INV003026,P013,Delhi_WH,1023,6653,7116,2024-05-01,None,None
INV003027,P013,Mumbai_WH,2988,289,513,2024-05-01,None,None
INV003028,P013,Bengaluru_WH,2983,1744,3126,2024-05-01,None,None
INV003029,P013,Kolkata_WH,1962,740,8443,2024-05-01,None,None
INV003030,P013,Hyderabad_WH,450,7423,7240,2024-05-01,None,None
INV003031,P014,Delhi_WH,4098,3694,1236,2024-05-01,None,None
INV003032,P014,Mumbai_WH,494,895,883,2024-05-01,None,None
INV003033,P014,Bengaluru_WH,877,1324,3159,2024-05-01,None,None
INV003034,P014,Kolkata_WH,385,1791,2651,2024-05-01,None,None
INV003035,P014,Hyderabad_WH,4492,3105,2630,2024-05-01,None,None
INV003036,P015,Delhi_WH,4664,2391,6401,2024-05-01,None,None
INV003037,P015,Mumbai_WH,4472,5149,4092,2024-05-01,None,None
INV003038,P015,Bengaluru_WH,3080,554,8192,2024-05-01,None,None
INV003039,P015,Kolkata_WH,3036,2389,7956,2024-05-01,None,None
INV003040,P015,Hyderabad_WH,3429,4110,1675,2024-05-01,None,None
INV003041,P016,Delhi_WH,2446,2062,3295,2024-05-01,None,None
INV003042,P016,Mumbai_WH,3828,7440,8013,2024-05-01,None,None
INV003043,P016,Bengaluru_WH,375,1004,1358,2024-05-01,None,None
INV003044,P016,Kolkata_WH,533,1130,1447,2024-05-01,None,None
INV003045,P016,Hyderabad_WH,4770,948,2104,2024-05-01,None,None
INV003046,P017,Delhi_WH,107,1376,9198,2024-05-01,None,None
INV003047,P017,Mumbai_WH,4324,3307,6074,2024-05-01,None,None
INV003048,P017,Bengaluru_WH,2975,9833,9949,2024-05-01,None,None
INV003049,P017,Kolkata_WH,2406,7160,5458,2024-05-01,None,None
INV003050,P017,Hyderabad_WH,1537,877,858,2024-05-01,None,None
INV003051,P018,Delhi_WH,1320,5502,4235,2024-05-01,None,None
INV003052,P018,Mumbai_WH,711,2302,2968,2024-05-01,None,None
INV003053,P018,Bengaluru_WH,2069,9125,7602,2024-05-01,None,None
INV003054,P018,Kolkata_WH,926,2670,4300,2024-05-01,None,None
INV003055,P018,Hyderabad_WH,4383,3010,1123,2024-05-01,None,None
INV003056,P001,Delhi_WH,4785,5112,1469,2024-06-01,None,None
INV003057,P001,Mumbai_WH,3892,7588,8967,2024-06-01,None,None
INV003058,P001,Bengaluru_WH,1993,121,1665,2024-06-01,None,None
INV003059,P001,Kolkata_WH,1816,3150,5494,2024-06-01,None,None
INV003060,P001,Hyderabad_WH,4349,9712,8413,2024-06-01,None,None
INV003061,P002,Delhi_WH,3506,8827,6898,2024-06-01,None,None
INV003062,P002,Mumbai_WH,2127,3571,8456,2024-06-01,None,None
INV003063,P002,Bengaluru_WH,1156,5563,5234,2024-06-01,None,None
INV003064,P002,Kolkata_WH,3723,5870,3810,2024-06-01,None,None
INV003065,P002,Hyderabad_WH,4732,1416,3557,2024-06-01,None,None
INV003066,P003,Delhi_WH,1902,3049,4794,2024-06-01,None,None
INV003067,P003,Mumbai_WH,3018,1797,6960,2024-06-01,None,None
INV003068,P003,Bengaluru_WH,1219,934,4319,2024-06-01,None,None
INV003069,P003,Kolkata_WH,2771,1777,1338,2024-06-01,None,None
INV003070,P003,Hyderabad_WH,1351,2338,4191,2024-06-01,None,None
INV003071,P004,Delhi_WH,3617,5709,4004,2024-06-01,None,None
INV003072,P004,Mumbai_WH,393,5351,8794,2024-06-01,None,None
INV003073,P004,Bengaluru_WH,4668,2997,2594,2024-06-01,None,None
INV003074,P004,Kolkata_WH,2644,1732,5322,2024-06-01,None,None
INV003075,P004,Hyderabad_WH,2761,4284,2477,2024-06-01,None,None
INV003076,P005,Delhi_WH,1488,10694,9849,2024-06-01,None,None
INV003077,P005,Mumbai_WH,2971,4883,6453,2024-06-01,None,None
INV003078,P005,Bengaluru_WH,1144,9727,9179,2024-06-01,None,None
INV003079,P005,Kolkata_WH,639,8226,8514,2024-06-01,None,None
INV003080,P005,Hyderabad_WH,298,1848,3136,2024-06-01,None,None
INV003081,P006,Delhi_WH,1812,3068,9515,2024-06-01,None,None
INV003082,P006,Mumbai_WH,237,546,5386,2024-06-01,None,None
INV003083,P006,Bengaluru_WH,3860,4376,5235,2024-06-01,None,None
INV003084,P006,Kolkata_WH,706,5496,6949,2024-06-01,None,None
INV003085,P006,Hyderabad_WH,4125,8871,6527,2024-06-01,None,None
INV003086,P007,Delhi_WH,2175,4285,4294,2024-06-01,None,None
INV003087,P007,Mumbai_WH,4792,7420,9319,2024-06-01,None,None
INV003088,P007,Bengaluru_WH,2522,2903,6618,2024-06-01,None,None
INV003089,P007,Kolkata_WH,1599,6837,8502,2024-06-01,None,None
INV003090,P007,Hyderabad_WH,1236,4082,7888,2024-06-01,None,None
INV003091,P008,Delhi_WH,1553,6765,7722,2024-06-01,None,None
INV003092,P008,Mumbai_WH,916,1024,6291,2024-06-01,None,None
INV003093,P008,Bengaluru_WH,715,2092,4004,2024-06-01,None,None
INV003094,P008,Kolkata_WH,4021,5711,2823,2024-06-01,None,None
INV003095,P008,Hyderabad_WH,1327,4359,8119,2024-06-01,None,None
INV003096,P009,Delhi_WH,4190,4861,7548,2024-06-01,None,None
INV003097,P009,Mumbai_WH,141,1396,6794,2024-06-01,None,None
INV003098,P009,Bengaluru_WH,4841,10370,6029,2024-06-01,None,None
INV003099,P009,Kolkata_WH,1943,1937,2010,2024-06-01,None,None
INV003100,P009,Hyderabad_WH,503,7796,9419,2024-06-01,None,None
INV003101,P010,Delhi_WH,688,5327,5929,2024-06-01,None,None
INV003102,P010,Mumbai_WH,1084,6945,9296,2024-06-01,None,None
INV003103,P010,Bengaluru_WH,2776,2153,742,2024-06-01,None,None
INV003104,P010,Kolkata_WH,2864,7382,8177,2024-06-01,None,None
INV003105,P010,Hyderabad_WH,3124,3176,4130,2024-06-01,None,None
INV003106,P011,Delhi_WH,3277,9354,9374,2024-06-01,None,None
INV003107,P011,Mumbai_WH,4668,4136,2379,2024-06-01,None,None
INV003108,P011,Bengaluru_WH,1542,3660,6476,2024-06-01,None,None
INV003109,P011,Kolkata_WH,1178,984,639,2024-06-01,None,None
INV003110,P011,Hyderabad_WH,4635,6754,2468,2024-06-01,None,None
INV003111,P012,Delhi_WH,2657,3542,2817,2024-06-01,None,None
INV003112,P012,Mumbai_WH,2925,4933,3309,2024-06-01,None,None
INV003113,P012,Bengaluru_WH,4664,1635,2496,2024-06-01,None,None
INV003114,P012,Kolkata_WH,963,3064,7540,2024-06-01,None,None
INV003115,P012,Hyderabad_WH,4372,858,5978,2024-06-01,None,None
INV003116,P013,Delhi_WH,3790,339,8050,2024-06-01,None,None
INV003117,P013,Mumbai_WH,1691,890,6401,2024-06-01,None,None
INV003118,P013,Bengaluru_WH,4432,1869,1487,2024-06-01,None,None
INV003119,P013,Kolkata_WH,1895,3364,1935,2024-06-01,None,None
INV003120,P013,Hyderabad_WH,4612,1798,6366,2024-06-01,None,None
INV003121,P014,Delhi_WH,3327,6729,9637,2024-06-01,None,None
INV003122,P014,Mumbai_WH,694,4012,6003,2024-06-01,None,None
INV003123,P014,Bengaluru_WH,2904,3242,1342,2024-06-01,None,None
INV003124,P014,Kolkata_WH,3225,2864,4276,2024-06-01,None,None
INV003125,P014,Hyderabad_WH,3263,4012,4293,2024-06-01,None,None
INV003126,P015,Delhi_WH,2665,4188,1555,2024-06-01,None,None
INV003127,P015,Mumbai_WH,4231,1018,1691,2024-06-01,None,None
INV003128,P015,Bengaluru_WH,266,30,5241,2024-06-01,None,None
INV003129,P015,Kolkata_WH,4455,11487,8515,2024-06-01,None,None
INV003130,P015,Hyderabad_WH,2275,1829,6661,2024-06-01,None,None
INV003131,P016,Delhi_WH,1340,1476,7525,2024-06-01,None,None
INV003132,P016,Mumbai_WH,1648,3840,3647,2024-06-01,None,None
INV003133,P016,Bengaluru_WH,348,2228,5506,2024-06-01,None,None
INV003134,P016,Kolkata_WH,2873,5111,6695,2024-06-01,None,None
INV003135,P016,Hyderabad_WH,3276,2819,1829,2024-06-01,None,None
INV003136,P017,Delhi_WH,2047,4147,4176,2024-06-01,None,None
INV003137,P017,Mumbai_WH,2735,1675,1506,2024-06-01,None,None
INV003138,P017,Bengaluru_WH,3496,657,3008,2024-06-01,None,None
INV003139,P017,Kolkata_WH,4679,1552,799,2024-06-01,None,None
INV003140,P017,Hyderabad_WH,904,531,6805,2024-06-01,None,None
INV003141,P018,Delhi_WH,4466,3408,4258,2024-06-01,None,None
INV003142,P018,Mumbai_WH,3775,4498,7654,2024-06-01,None,None
INV003143,P018,Bengaluru_WH,957,5748,5629,2024-06-01,None,None
INV003144,P018,Kolkata_WH,2193,5852,4861,2024-06-01,None,None
INV003145,P018,Hyderabad_WH,409,1736,2963,2024-06-01,None,None
INV003146,P001,Delhi_WH,3865,5666,3124,2024-07-01,None,None
INV003147,P001,Mumbai_WH,2709,2683,5695,2024-07-01,None,None
INV003148,P001,Bengaluru_WH,2956,2022,700,2024-07-01,None,None
INV003149,P001,Kolkata_WH,4414,1719,793,2024-07-01,None,None
INV003150,P001,Hyderabad_WH,1805,1064,9519,2024-07-01,None,None
INV003151,P002,Delhi_WH,2949,5337,3440,2024-07-01,None,None
INV003152,P002,Mumbai_WH,3930,605,1154,2024-07-01,None,None
INV003153,P002,Bengaluru_WH,4647,3462,4718,2024-07-01,None,None
INV003154,P002,Kolkata_WH,4806,11851,8020,2024-07-01,None,None
INV003155,P002,Hyderabad_WH,3813,2632,1105,2024-07-01,None,None
INV003156,P003,Delhi_WH,4026,9633,9173,2024-07-01,None,None
INV003157,P003,Mumbai_WH,2414,3357,1822,2024-07-01,None,None
INV003158,P003,Bengaluru_WH,3160,3292,2033,2024-07-01,None,None
INV003159,P003,Kolkata_WH,2964,4705,4677,2024-07-01,None,None
INV003160,P003,Hyderabad_WH,2526,26,1986,2024-07-01,None,None
INV003161,P004,Delhi_WH,2611,480,3836,2024-07-01,None,None
INV003162,P004,Mumbai_WH,4324,1692,2408,2024-07-01,None,None
INV003163,P004,Bengaluru_WH,4650,2894,2345,2024-07-01,None,None
INV003164,P004,Kolkata_WH,2499,3275,6824,2024-07-01,None,None
INV003165,P004,Hyderabad_WH,3010,4262,2030,2024-07-01,None,None
INV003166,P005,Delhi_WH,1750,6363,5514,2024-07-01,None,None
INV003167,P005,Mumbai_WH,862,279,2451,2024-07-01,None,None
INV003168,P005,Bengaluru_WH,920,5984,5960,2024-07-01,None,None
INV003169,P005,Kolkata_WH,3899,2479,1102,2024-07-01,None,None
INV003170,P005,Hyderabad_WH,2302,2163,1672,2024-07-01,None,None
INV003171,P006,Delhi_WH,2676,1739,1821,2024-07-01,None,None
INV003172,P006,Mumbai_WH,3959,1089,3375,2024-07-01,None,None
INV003173,P006,Bengaluru_WH,2919,2519,3549,2024-07-01,None,None
INV003174,P006,Kolkata_WH,2793,2908,2459,2024-07-01,None,None
INV003175,P006,Hyderabad_WH,2255,3043,2612,2024-07-01,None,None
INV003176,P007,Delhi_WH,2392,474,1770,2024-07-01,None,None
INV003177,P007,Mumbai_WH,4865,5739,9300,2024-07-01,None,None
INV003178,P007,Bengaluru_WH,3838,1991,6710,2024-07-01,None,None
INV003179,P007,Kolkata_WH,4008,2110,4121,2024-07-01,None,None
INV003180,P007,Hyderabad_WH,1294,2520,3332,2024-07-01,None,None
INV003181,P008,Delhi_WH,3807,990,2353,2024-07-01,None,None
INV003182,P008,Mumbai_WH,2584,369,9507,2024-07-01,None,None
INV003183,P008,Bengaluru_WH,2339,1173,3081,2024-07-01,None,None
INV003184,P008,Kolkata_WH,3409,2322,1084,2024-07-01,None,None
INV003185,P008,Hyderabad_WH,806,5754,9068,2024-07-01,None,None
INV003186,P009,Delhi_WH,376,4193,7630,2024-07-01,None,None
INV003187,P009,Mumbai_WH,1107,4150,3972,2024-07-01,None,None
INV003188,P009,Bengaluru_WH,2470,2790,9042,2024-07-01,None,None
INV003189,P009,Kolkata_WH,2467,6951,9788,2024-07-01,None,None
INV003190,P009,Hyderabad_WH,4941,6482,3889,2024-07-01,None,None
INV003191,P010,Delhi_WH,970,5157,5609,2024-07-01,None,None
INV003192,P010,Mumbai_WH,1024,2120,4416,2024-07-01,None,None
INV003193,P010,Bengaluru_WH,1890,7350,9915,2024-07-01,None,None
INV003194,P010,Kolkata_WH,2704,7996,6769,2024-07-01,None,None
INV003195,P010,Hyderabad_WH,2876,3777,8853,2024-07-01,None,None
INV003196,P011,Delhi_WH,2888,2286,8134,2024-07-01,None,None
INV003197,P011,Mumbai_WH,3198,1826,3778,2024-07-01,None,None
INV003198,P011,Bengaluru_WH,1948,12,1095,2024-07-01,None,None
INV003199,P011,Kolkata_WH,3766,7909,8869,2024-07-01,None,None
INV003200,P011,Hyderabad_WH,4416,5509,3164,2024-07-01,None,None
INV003201,P012,Delhi_WH,2639,2068,2071,2024-07-01,None,None
INV003202,P012,Mumbai_WH,4191,5665,3389,2024-07-01,None,None
INV003203,P012,Bengaluru_WH,2147,761,8884,2024-07-01,None,None
INV003204,P012,Kolkata_WH,273,14,1305,2024-07-01,None,None
INV003205,P012,Hyderabad_WH,2138,1850,5572,2024-07-01,None,None
INV003206,P013,Delhi_WH,4138,7928,4157,2024-07-01,None,None
INV003207,P013,Mumbai_WH,4465,5504,5879,2024-07-01,None,None
INV003208,P013,Bengaluru_WH,1462,1558,1133,2024-07-01,None,None
INV003209,P013,Kolkata_WH,4491,1394,6514,2024-07-01,None,None
INV003210,P013,Hyderabad_WH,2246,6938,9621,2024-07-01,None,None
INV003211,P014,Delhi_WH,1429,2177,941,2024-07-01,None,None
INV003212,P014,Mumbai_WH,1398,8692,7525,2024-07-01,None,None
INV003213,P014,Bengaluru_WH,2086,4390,3330,2024-07-01,None,None
INV003214,P014,Kolkata_WH,1510,894,984,2024-07-01,None,None
INV003215,P014,Hyderabad_WH,4638,10521,7787,2024-07-01,None,None
INV003216,P015,Delhi_WH,2483,3869,1621,2024-07-01,None,None
INV003217,P015,Mumbai_WH,765,3496,3107,2024-07-01,None,None
INV003218,P015,Bengaluru_WH,2154,3687,7310,2024-07-01,None,None
INV003219,P015,Kolkata_WH,4153,10380,6232,2024-07-01,None,None
